timestamp,price,score
2014-03-14T00:00:00Z,629.8350340720001,0.66742510318357
2014-03-15T00:00:00Z,637.415090218,0.749628792253822
2014-03-16T00:00:00Z,634.8101052919999,0.755465748323479
2014-03-17T00:00:00Z,622.84479101,0.76868531089834
2014-03-18T00:00:00Z,614.438939238,0.794497830800874
2014-03-19T00:00:00Z,611.19495134,0.816813548581409
2014-03-20T00:00:00Z,586.953250296,0.81301966752029
2014-03-21T00:00:00Z,570.012095636,0.832627892664922
2014-03-22T00:00:00Z,564.545464148,0.849530299870335
2014-03-23T00:00:00Z,559.690294744,0.845394345392125
2014-03-24T00:00:00Z,584.911571278,0.847800651054525
2014-03-25T00:00:00Z,583.845073968,0.938209467582181
2014-03-26T00:00:00Z,579.087233466,0.968620013637992
2014-03-27T00:00:00Z,472.14433733800007,0.935586067041241
2014-03-28T00:00:00Z,501.09610014200007,0.910024642265398
2014-03-29T00:00:00Z,491.9478371900001,0.872062639902065
2014-03-30T00:00:00Z,458.77462072399993,0.847774383020244
2014-03-31T00:00:00Z,457.02355456799995,0.828041598761466
2014-04-01T00:00:00Z,479.31229068600004,0.829430280018595
2014-04-02T00:00:00Z,439.626726544,0.807503905938767
2014-04-03T00:00:00Z,449.53955801,0.789777299224457
2014-04-04T00:00:00Z,451.900550232,0.782104152183968
2014-04-05T00:00:00Z,463.62556298400006,0.771574546903861
2014-04-06T00:00:00Z,457.883594364,0.658729934174904
2014-04-07T00:00:00Z,448.95518037,0.557849823847513
2014-04-08T00:00:00Z,453.33637541999997,0.439255934890337
2014-04-09T00:00:00Z,443.06191353799994,0.32840096312635
2014-04-10T00:00:00Z,363.851086082,0.27640186238715
2014-04-11T00:00:00Z,423.4131448,0.14026281866656
2014-04-12T00:00:00Z,423.368963092,0.0232039566868362
2014-04-13T00:00:00Z,416.86460415399995,0
2014-04-14T00:00:00Z,459.09800582400004,0
2014-04-15T00:00:00Z,522.29491627,0.00780467559791537
2014-04-16T00:00:00Z,527.687720992,0.0260767247466913
2014-04-17T00:00:00Z,498.366678046,0.0282568836952166
2014-04-18T00:00:00Z,482.26565610000006,0.0142419178862655
2014-04-19T00:00:00Z,504.842390182,0.0000805280757480986
2014-04-20T00:00:00Z,500.39539342999996,0
2014-04-21T00:00:00Z,497.251879218,0
2014-04-22T00:00:00Z,489.99280993799994,0.00440949955569903
2014-04-23T00:00:00Z,492.0000000000001,0.0210319809189861
2014-04-24T00:00:00Z,502.220952572,0.0243630734540203
